"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,78543009,2001
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,310156888,2001
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,88533706,2001
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,15767985,2001
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,7161863,2001
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,320692136,2001
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,48077931,2001
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,127739830,2001
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,385948667,2001
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,269129694,2001
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,144888275,2001
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,675352754,2001
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,1024610258,2001
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,220871224,2001
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,106096671,2001
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,357044774,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,205066064,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,606201351,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,79936533,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,62317921,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,36823426,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,359756571,2001
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,44746716,2001
"Glues, starches, & albuminoid products",635,"Casein",63501,"Chemical Products",6,515388188,2001
"Glues, starches, & albuminoid products",635,"Water Soluble Proteins",63502,"Chemical Products",6,57776032,2001
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,110457115,2001
"Glues, starches, & albuminoid products",635,"Peptones",63504,"Chemical Products",6,48576525,2001
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,57537561,2001
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,181603596,2001
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,253681357,2001
"Explosives, matches, & fireworks",636,"Propellant Powders",63601,"Chemical Products",6,31197137.000000004,2001
"Explosives, matches, & fireworks",636,"Prepared Explosives",63602,"Chemical Products",6,36925766,2001
"Explosives, matches, & fireworks",636,"Detonating Fuses",63603,"Chemical Products",6,63609150,2001
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,114764717,2001
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,10403465,2001
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,17089758,2001
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,551365252,2001
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,857094345,2001
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,179149092,2001
"Photo & movie goods",637,"Undeveloped Exposed Photographic Material",63704,"Chemical Products",6,11236506,2001
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,112097674,2001
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,163487493,2001
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,533953075.00000006,2001
"Chemical products n.e.s.",638,"Artificial Graphite",63801,"Chemical Products",6,74481092,2001
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,67790010,2001
"Chemical products n.e.s.",638,"Tall Oil",63803,"Chemical Products",6,2814294,2001
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,26579421,2001
"Chemical products n.e.s.",638,"Turpentine",63805,"Chemical Products",6,5752664,2001
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,37057063,2001
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,1503246,2001
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,508538007,2001
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,115433019,2001
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,26136920,2001
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,162966506,2001
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,135088927,2001
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,11816017.000000002,2001
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,23301697,2001
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,790271097,2001
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,19668320,2001
"Chemical products n.e.s.",638,"Alkylbenzenes and Alkylnaphthalenes",63817,"Chemical Products",6,78163554,2001
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,1003783693,2001
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,5105609,2001
"Chemical products n.e.s.",638,"Antifreeze",63820,"Chemical Products",6,9714415,2001
"Chemical products n.e.s.",638,"Micro-Organism Culture Preparations",63821,"Chemical Products",6,34809773,2001
"Chemical products n.e.s.",638,"Laboratory Reagents",63822,"Chemical Products",6,665602214,2001
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,854832737,2001
"Plastics & articles thereof",739,"Ethylene Polymers",73901,"Plastics and Rubbers",7,1761491281,2001
"Plastics & articles thereof",739,"Propylene Polymers",73902,"Plastics and Rubbers",7,307969139,2001
"Plastics & articles thereof",739,"Styrene Polymers",73903,"Plastics and Rubbers",7,611056086,2001
"Plastics & articles thereof",739,"Vinyl Chloride Polymers",73904,"Plastics and Rubbers",7,622697014,2001
"Plastics & articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,181384651,2001
"Plastics & articles thereof",739,"Acrylic Polymers",73906,"Plastics and Rubbers",7,291352800,2001
"Plastics & articles thereof",739,"Polyacetals",73907,"Plastics and Rubbers",7,1051424807,2001
"Plastics & articles thereof",739,"Polyamides",73908,"Plastics and Rubbers",7,294335339,2001
"Plastics & articles thereof",739,"Amino-resins",73909,"Plastics and Rubbers",7,252685890,2001
"Plastics & articles thereof",739,"Silicone",73910,"Plastics and Rubbers",7,193050595,2001
"Plastics & articles thereof",739,"Petroleum Resins",73911,"Plastics and Rubbers",7,221403802,2001
"Plastics & articles thereof",739,"Cellulose",73912,"Plastics and Rubbers",7,209715489,2001
"Plastics & articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,172713292,2001
"Plastics & articles thereof",739,"Polymer Ion-Exchangers",73914,"Plastics and Rubbers",7,184946531,2001
"Plastics & articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,131170437,2001
"Plastics & articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,289414088,2001
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,718900034,2001
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,322531348,2001
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,460618191,2001
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,1836648633,2001
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,810155184,2001
"Plastics & articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,140125367,2001
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,2690328263,2001
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,1397723996,2001
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,782592561,2001
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,4179214321,2001
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,573848394,2001
"Rubber & articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,783619039,2001
"Rubber & articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,21936671,2001
"Rubber & articles thereof",740,"Scrap Rubber",74004,"Plastics and Rubbers",7,20017556,2001
"Rubber & articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,241891820,2001
"Rubber & articles thereof",740,"Unvulcanised Rubber Products",74006,"Plastics and Rubbers",7,22276499,2001
"Rubber & articles thereof",740,"Rubber Thread",74007,"Plastics and Rubbers",7,18867281,2001
"Rubber & articles thereof",740,"Rubber Sheets",74008,"Plastics and Rubbers",7,106650349,2001
"Rubber & articles thereof",740,"Rubber Pipes",74009,"Plastics and Rubbers",7,479651746,2001
"Rubber & articles thereof",740,"Rubber Belting",74010,"Plastics and Rubbers",7,301317047,2001
"Rubber & articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,4009647083,2001
"Rubber & articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,115152518,2001
"Rubber & articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,65069488,2001
"Rubber & articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,74019423,2001
"Rubber & articles thereof",740,"Rubber Apparel",74015,"Plastics and Rubbers",7,820984719,2001
"Rubber & articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,1464123212,2001
"Rubber & articles thereof",740,"Hard Rubber",74017,"Plastics and Rubbers",7,22272458,2001
"Raw hides & skin (non-fur)",841,"Equine and Bovine Hides",84101,"Animal Hides",8,99272701,2001
"Raw hides & skin (non-fur)",841,"Sheep Hides",84102,"Animal Hides",8,6030735,2001
"Raw hides & skin (non-fur)",841,"Other Hides and Skins",84103,"Animal Hides",8,13853385,2001
"Raw hides & skin (non-fur)",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,962337613,2001
"Raw hides & skin (non-fur)",841,"Tanned Sheep Hides",84105,"Animal Hides",8,38528491,2001
"Raw hides & skin (non-fur)",841,"Tanned Goat Hides",84106,"Animal Hides",8,18955865,2001
"Raw hides & skin (non-fur)",841,"Leather of Other Animals",84107,"Animal Hides",8,52653364,2001
"Raw hides & skin (non-fur)",841,"Chamois Leather",84108,"Animal Hides",8,14385317,2001
"Raw hides & skin (non-fur)",841,"Patent Leather",84109,"Animal Hides",8,18935219.999999996,2001
"Raw hides & skin (non-fur)",841,"Leather Waste",84110,"Animal Hides",8,4177019,2001
"Raw hides & skin (non-fur)",841,"Leather Sheets",84111,"Animal Hides",8,7634426,2001
"Leather articles",842,"Saddlery",84201,"Animal Hides",8,135809380,2001
"Leather articles",842,"Trunks and Cases",84202,"Animal Hides",8,3369637634,2001
"Leather articles",842,"Leather Apparel",84203,"Animal Hides",8,2220981372,2001
"Leather articles",842,"Leather Used in Machinery",84204,"Animal Hides",8,2103458,2001
"Leather articles",842,"Other Leather Articles",84205,"Animal Hides",8,256064323,2001
"Leather articles",842,"Articles of Gut",84206,"Animal Hides",8,29146258,2001
"Furskins, articifial fur, & articles",843,"Raw Furskins",84301,"Animal Hides",8,61032555,2001
"Furskins, articifial fur, & articles",843,"Tanned Furskins",84302,"Animal Hides",8,41877280,2001
"Furskins, articifial fur, & articles",843,"Furskin Apparel",84303,"Animal Hides",8,243878809,2001
"Furskins, articifial fur, & articles",843,"Artificial Fur",84304,"Animal Hides",8,2902480,2001
"Wood, wood articles, & charcoal",944,"Fuel Wood",94401,"Wood Products",9,104007554,2001
"Wood, wood articles, & charcoal",944,"Wood Charcoal",94402,"Wood Products",9,8481919,2001
"Wood, wood articles, & charcoal",944,"Rough Wood",94403,"Wood Products",9,227582387.00000003,2001
"Wood, wood articles, & charcoal",944,"Wood Stakes",94404,"Wood Products",9,23793485,2001
"Wood, wood articles, & charcoal",944,"Wood Wool",94405,"Wood Products",9,948414,2001
"Wood, wood articles, & charcoal",944,"Railroad Ties",94406,"Wood Products",9,7545517,2001
"Wood, wood articles, & charcoal",944,"Sawn Wood",94407,"Wood Products",9,7047883761,2001
"Wood, wood articles, & charcoal",944,"Veneer Sheets",94408,"Wood Products",9,422249901,2001
"Wood, wood articles, & charcoal",944,"Shaped Wood",94409,"Wood Products",9,668677152,2001
"Wood, wood articles, & charcoal",944,"Particle Board",94410,"Wood Products",9,1295527688,2001
"Wood, wood articles, & charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,638427579,2001
"Wood, wood articles, & charcoal",944,"Plywood",94412,"Wood Products",9,1010367334,2001
"Wood, wood articles, & charcoal",944,"Densified Wood",94413,"Wood Products",9,13404506,2001
"Wood, wood articles, & charcoal",944,"Wood Frames",94414,"Wood Products",9,401744043,2001
"Wood, wood articles, & charcoal",944,"Wood Crates",94415,"Wood Products",9,179677846,2001
"Wood, wood articles, & charcoal",944,"Wood Barrels",94416,"Wood Products",9,121816708,2001
"Wood, wood articles, & charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,49820445,2001
"Wood, wood articles, & charcoal",944,"Wood Carpentry",94418,"Wood Products",9,1722718384,2001
"Wood, wood articles, & charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,78992801,2001
"Wood, wood articles, & charcoal",944,"Wood Ornaments",94420,"Wood Products",9,457905915,2001
"Wood, wood articles, & charcoal",944,"Other Wood Articles",94421,"Wood Products",9,780346909,2001
"Cork & cork articles",945,"Raw Cork",94501,"Wood Products",9,1658888,2001
"Cork & cork articles",945,"Debacked Cork",94502,"Wood Products",9,1722289,2001
"Cork & cork articles",945,"Natural Cork Articles",94503,"Wood Products",9,110654401,2001
"Cork & cork articles",945,"Agglomerated Cork",94504,"Wood Products",9,70864719,2001
"Straw & esparto manufactures",946,"Plaiting Products",94601,"Wood Products",9,25327662,2001
"Straw & esparto manufactures",946,"Basketwork",94602,"Wood Products",9,236868531,2001
"Wood pulp & paper scrap",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,39333402.99999999,2001
"Wood pulp & paper scrap",1047,"Dissolving Grades Chemical Woodpulp",104702,"Paper Goods",10,32470809,2001
"Wood pulp & paper scrap",1047,"Sulfate Chemical Woodpulp",104703,"Paper Goods",10,2328802626,2001
"Wood pulp & paper scrap",1047,"Sulfite Chemical Woodpulp",104704,"Paper Goods",10,119042443,2001
"Wood pulp & paper scrap",1047,"Semi chemical Woodpulp",104705,"Paper Goods",10,111525434,2001
"Wood pulp & paper scrap",1047,"Recovered Paper Pulp",104706,"Paper Goods",10,13695974,2001
"Wood pulp & paper scrap",1047,"Recovered Paper",104707,"Paper Goods",10,68597431,2001
"Paper articles",1048,"Newsprint",104801,"Paper Goods",10,3650205040,2001
"Paper articles",1048,"Uncoated Paper",104802,"Paper Goods",10,2977026427,2001
"Paper articles",1048,"Tissue",104803,"Paper Goods",10,197830302,2001
"Paper articles",1048,"Kraft Paper",104804,"Paper Goods",10,603037660,2001
"Paper articles",1048,"Other Uncoated Paper",104805,"Paper Goods",10,448281752,2001
"Paper articles",1048,"Vegetable Parchment",104806,"Paper Goods",10,107609529,2001
"Paper articles",1048,"Composite Paper",104807,"Paper Goods",10,25648652,2001
"Paper articles",1048,"Corrugated Paper",104808,"Paper Goods",10,35149053,2001
"Paper articles",1048,"Carbon Paper",104809,"Paper Goods",10,49517586,2001
"Paper articles",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,2159524010,2001
"Paper articles",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,827249715,2001
"Paper articles",1048,"Paper Pulp Filter Blocks",104812,"Paper Goods",10,4150747,2001
"Paper articles",1048,"Cigarette Paper",104813,"Paper Goods",10,56341818,2001
"Paper articles",1048,"Wallpaper",104814,"Paper Goods",10,228165389,2001
"Paper articles",1048,"Paper Floor Coverings",104815,"Paper Goods",10,323734.99999999994,2001
"Paper articles",1048,"Other Carbon Paper",104816,"Paper Goods",10,37712977,2001
"Paper articles",1048,"Letter Stock",104817,"Paper Goods",10,69321088,2001
"Paper articles",1048,"Toilet Paper",104818,"Paper Goods",10,1006968882.0000001,2001
"Paper articles",1048,"Paper Containers",104819,"Paper Goods",10,1051375316,2001
"Paper articles",1048,"Paper Notebooks",104820,"Paper Goods",10,574144773,2001
"Paper articles",1048,"Paper Labels",104821,"Paper Goods",10,197890468,2001
"Paper articles",1048,"Paper Spools",104822,"Paper Goods",10,9571060,2001
"Paper articles",1048,"Shaped Paper",104823,"Paper Goods",10,1046630147,2001
"Books, newspapers, & other prints",1049,"Brochures",104901,"Paper Goods",10,1787500582,2001
"Books, newspapers, & other prints",1049,"Newspapers",104902,"Paper Goods",10,285207111,2001
"Books, newspapers, & other prints",1049,"Children's Picture Books",104903,"Paper Goods",10,153311942,2001
"Books, newspapers, & other prints",1049,"Sheet Music",104904,"Paper Goods",10,9374235,2001
"Books, newspapers, & other prints",1049,"Maps",104905,"Paper Goods",10,32856806,2001
"Books, newspapers, & other prints",1049,"Architectural Plans",104906,"Paper Goods",10,15404469,2001
"Books, newspapers, & other prints",1049,"Documents of title (bonds etc) and unused stamps",104907,"Paper Goods",10,67782672,2001
"Books, newspapers, & other prints",1049,"Decals",104908,"Paper Goods",10,66623452,2001
"Books, newspapers, & other prints",1049,"Postcards",104909,"Paper Goods",10,134931636,2001
"Books, newspapers, & other prints",1049,"Calendars",104910,"Paper Goods",10,121479409,2001
"Books, newspapers, & other prints",1049,"Other Printed Material",104911,"Paper Goods",10,902940848,2001
"Silk",1150,"Silk-worm Cocoons",115001,"Textiles",11,113841,2001
"Silk",1150,"Raw Silk",115002,"Textiles",11,282352,2001
"Silk",1150,"Silk Waste",115003,"Textiles",11,620103,2001
"Silk",1150,"Non-Retail Silk Yarn",115004,"Textiles",11,2486883,2001
"Silk",1150,"Silk Waste Yarn",115005,"Textiles",11,601921,2001
"Silk",1150,"Retail Silk Yarn",115006,"Textiles",11,816032,2001
"Silk",1150,"Silk Fabrics",115007,"Textiles",11,242230639,2001
"Wool & animal hair",1151,"Wool",115101,"Textiles",11,45967925,2001
"Wool & animal hair",1151,"Animal Hair",115102,"Textiles",11,7022507,2001
"Wool & animal hair",1151,"Wool or Animal Hair Waste",115103,"Textiles",11,4062262,2001
"Wool & animal hair",1151,"Garnetted Wool or Animal Hair",115104,"Textiles",11,212424,2001
"Wool & animal hair",1151,"Prepared Wool or Animal Hair",115105,"Textiles",11,16244285,2001
"Wool & animal hair",1151,"Non-Retail Carded Wool Yarn",115106,"Textiles",11,17841097,2001
"Wool & animal hair",1151,"Non-Retail Combed Wool Yarn",115107,"Textiles",11,37873538,2001
"Wool & animal hair",1151,"Non-Retail Animal Hair Yarn",115108,"Textiles",11,9724291,2001
"Wool & animal hair",1151,"Retail Wool or Animal Hair Yarn",115109,"Textiles",11,9960905,2001
"Wool & animal hair",1151,"Horsehair Yarn",115110,"Textiles",11,196186.00000000003,2001
"Wool & animal hair",1151,"Carded Wool or Animal Hair Fabric",115111,"Textiles",11,82005769,2001
"Wool & animal hair",1151,"Combed Wool or Animal Hair Fabric",115112,"Textiles",11,177025368,2001
"Wool & animal hair",1151,"Horsehair Fabric",115113,"Textiles",11,386278,2001
"Cotton",1152,"Raw Cotton",115201,"Textiles",11,15145485,2001
"Cotton",1152,"Cotton Waste",115202,"Textiles",11,6323310,2001
"Cotton",1152,"Prepared Cotton",115203,"Textiles",11,2318596,2001
"Cotton",1152,"Cotton Sewing Thread",115204,"Textiles",11,7479577,2001
"Cotton",1152,"Non-Retail Pure Cotton Yarn",115205,"Textiles",11,331288784,2001
"Cotton",1152,"Non-Retail Mixed Cotton Yarn",115206,"Textiles",11,35179914,2001
"Cotton",1152,"Retail Cotton Yarn",115207,"Textiles",11,23681372,2001
"Cotton",1152,"Light Pure Woven Cotton",115208,"Textiles",11,654021370,2001
"Cotton",1152,"Heavy Pure Woven Cotton",115209,"Textiles",11,571476176,2001
"Cotton",1152,"Light Mixed Woven Cotton",115210,"Textiles",11,160215230,2001
"Cotton",1152,"Heavy Mixed Woven Cotton",115211,"Textiles",11,147509686,2001
"Cotton",1152,"Other Cotton Fabrics",115212,"Textiles",11,25995927,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Fibers",115301,"Textiles",11,19317491,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Hemp Fibers",115302,"Textiles",11,307091,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute and Other Textile Fibers",115303,"Textiles",11,352612,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Sisal, Agave, raw, processed, not spun, tow and waste",115304,"Textiles",11,643880,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Coconut and Other Vegetable Fibers",115305,"Textiles",11,9027773,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Yarn",115306,"Textiles",11,3513538,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute Yarn",115307,"Textiles",11,6903965,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Other Vegetable Fibers Yarn",115308,"Textiles",11,7543318.000000001,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Woven Fabric",115309,"Textiles",11,69402293,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute Woven Fabric",115310,"Textiles",11,18886897,2001
"Vegetable textile fibers, paper yarn & fabrics",1153,"Other Vegetable Fibers Fabric",115311,"Textiles",11,5410246,2001
"Man-made filaments",1154,"Artificial Filament Sewing Thread",115401,"Textiles",11,32711418,2001
"Man-made filaments",1154,"Non-Retail Synthetic Filament Yarn",115402,"Textiles",11,1051831102,2001
"Man-made filaments",1154,"Non-Retail Artificial Filament Yarn",115403,"Textiles",11,58051543,2001
"Man-made filaments",1154,"Synthetic Monofilament",115404,"Textiles",11,62385267,2001
"Man-made filaments",1154,"Artificial Monofilament",115405,"Textiles",11,2066811.0000000002,2001
"Man-made filaments",1154,"Retail Artificial Filament Yarn",115406,"Textiles",11,4950322,2001
"Man-made filaments",1154,"Synthetic Filament Yarn Woven Fabric",115407,"Textiles",11,653933396,2001
"Man-made filaments",1154,"Artificial Filament Yarn Woven Fabric",115408,"Textiles",11,119233134,2001
"Man-made staple fibres",1155,"Synthetic Filament Tow",115501,"Textiles",11,42008043,2001
"Man-made staple fibres",1155,"Artificial Filament Tow",115502,"Textiles",11,8370176,2001
"Man-made staple fibres",1155,"Unprocessed Synthetic Staple Fibers",115503,"Textiles",11,338231585,2001
"Man-made staple fibres",1155,"Unprocessed Artificial Staple Fibers",115504,"Textiles",11,55118989,2001
"Man-made staple fibres",1155,"Artificial Fibers Waste",115505,"Textiles",11,10349412,2001
"Man-made staple fibres",1155,"Processed Synthetic Staple Fibers",115506,"Textiles",11,10165376,2001
"Man-made staple fibres",1155,"Processed Artificial Staple Fibers",115507,"Textiles",11,432212,2001
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Sewing Thread",115508,"Textiles",11,18380105,2001
"Man-made staple fibres",1155,"Non-Retail Synthetic Staple Fibers Yarn",115509,"Textiles",11,175639616,2001
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Yarn",115510,"Textiles",11,39767290,2001
"Man-made staple fibres",1155,"Retail Artificial Staple Fibers Yarn",115511,"Textiles",11,21052204,2001
"Man-made staple fibres",1155,"Synthetic Fabrics",115512,"Textiles",11,55217001,2001
"Man-made staple fibres",1155,"Light Synthetic Cotton Fabrics",115513,"Textiles",11,75771081,2001
"Man-made staple fibres",1155,"Heavy Synthetic Cotton Fabrics",115514,"Textiles",11,29289012,2001
"Man-made staple fibres",1155,"Other Synthetic Fabrics",115515,"Textiles",11,124518067,2001
"Man-made staple fibres",1155,"Woven Fabric of Synthetic Staple Fibers",115516,"Textiles",11,168416266,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Wadding",115601,"Textiles",11,116642976,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Felt",115602,"Textiles",11,44948185,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,361722733,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,15725105,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Metallic Yarn",115605,"Textiles",11,13540606,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Gimp Yarn",115606,"Textiles",11,82196815,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine and Rope",115607,"Textiles",11,158383648,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",115608,"Textiles",11,47072909,2001
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,63513908,2001
"Carpets & textile floor covers",1157,"Knotted Carpets",115701,"Textiles",11,518798453,2001
"Carpets & textile floor covers",1157,"Hand-Woven Rugs",115702,"Textiles",11,416183695,2001
"Carpets & textile floor covers",1157,"Tufted Carpets",115703,"Textiles",11,396293278,2001
"Carpets & textile floor covers",1157,"Felt Carpets",115704,"Textiles",11,27083184,2001
"Carpets & textile floor covers",1157,"Other Carpets",115705,"Textiles",11,86919439,2001
"Special woven fabrics and tapestries",1158,"Woven Fabrics",115801,"Textiles",11,144913545,2001
"Special woven fabrics and tapestries",1158,"Terry Fabric",115802,"Textiles",11,28078008,2001
"Special woven fabrics and tapestries",1158,"Gauze",115803,"Textiles",11,2756376,2001
"Special woven fabrics and tapestries",1158,"Tulles and Net Fabric",115804,"Textiles",11,67642292,2001
"Special woven fabrics and tapestries",1158,"Hand-Woven Tapestries",115805,"Textiles",11,6885338,2001
"Special woven fabrics and tapestries",1158,"Narrow Woven Fabric",115806,"Textiles",11,192312415,2001
"Special woven fabrics and tapestries",1158,"Labels",115807,"Textiles",11,32987831,2001
"Special woven fabrics and tapestries",1158,"Ornamental Trimmings",115808,"Textiles",11,70807503,2001
"Special woven fabrics and tapestries",1158,"Metallic Fabric",115809,"Textiles",11,5842880,2001
"Special woven fabrics and tapestries",1158,"Embroidery",115810,"Textiles",11,91334974,2001
"Special woven fabrics and tapestries",1158,"Quilted Textiles",115811,"Textiles",11,29659543,2001
"Coated, covered, & laminated fabrics for industrial use",1159,"Gum Coated Textile Fabric",115901,"Textiles",11,12913704,2001
"Coated, covered, & laminated fabrics for industrial use",1159,"Polyamide Fabric",115902,"Textiles",11,96231353,2001
"Coated, covered, & laminated fabrics for industrial use",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,293605733,2001
"Coated, covered, & laminated fabrics for industrial use",1159,"Linoleum",115904,"Textiles",11,18439203,2001
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wall Coverings",115905,"Textiles",11,13754607,2001
