"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,135352263,2006
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,295759961,2006
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,205266779,2006
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,15207444,2006
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,77806238,2006
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,612435425,2006
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,14542783,2006
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,49957198,2006
"Inorganic chemicals",628,"Aluminium Oxide",62818,"Chemical Products",6,854091541,2006
"Inorganic chemicals",628,"Chromium Oxides and Hydroxides",62819,"Chemical Products",6,25453651,2006
"Inorganic chemicals",628,"Manganese Oxides",62820,"Chemical Products",6,19102395,2006
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,52725948,2006
"Inorganic chemicals",628,"Cobalt Oxides and Hydroxides",62822,"Chemical Products",6,26953066,2006
"Inorganic chemicals",628,"Titanium Oxides",62823,"Chemical Products",6,48154706,2006
"Inorganic chemicals",628,"Lead Oxides",62824,"Chemical Products",6,5638076,2006
"Inorganic chemicals",628,"Inorganic Salts",62825,"Chemical Products",6,551138198,2006
"Inorganic chemicals",628,"Fluorides",62826,"Chemical Products",6,116248313,2006
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,163266136,2006
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,72295596,2006
"Inorganic chemicals",628,"Chlorates and Perchlorates",62829,"Chemical Products",6,13392142,2006
"Inorganic chemicals",628,"Sulfides",62830,"Chemical Products",6,69171742,2006
"Inorganic chemicals",628,"Dithionites and Sulfoxylates",62831,"Chemical Products",6,11808893,2006
"Inorganic chemicals",628,"Sulfites",62832,"Chemical Products",6,26335534,2006
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,154643875,2006
"Inorganic chemicals",628,"Nitrites and Nitrates",62834,"Chemical Products",6,24135687,2006
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,180333988,2006
"Inorganic chemicals",628,"Carbonates",62836,"Chemical Products",6,873776157,2006
"Inorganic chemicals",628,"Cyanides",62837,"Chemical Products",6,62634757,2006
"Inorganic chemicals",628,"Fulminates",62838,"Chemical Products",6,2126867,2006
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,65853956,2006
"Inorganic chemicals",628,"Borates",62840,"Chemical Products",6,200096828,2006
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,159341687,2006
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,78666367,2006
"Inorganic chemicals",628,"Precious Metal Compounds",62843,"Chemical Products",6,541290662,2006
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,1868140658,2006
"Inorganic chemicals",628,"Other Isotopes",62845,"Chemical Products",6,33535989,2006
"Inorganic chemicals",628,"Rare-Earth Metal Compounds",62846,"Chemical Products",6,38929752,2006
"Inorganic chemicals",628,"Hydrogen peroxide",62847,"Chemical Products",6,37355088,2006
"Inorganic chemicals",628,"Phosphides",62848,"Chemical Products",6,31933855,2006
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,92928125,2006
"Inorganic chemicals",628,"Hydrides and other anions",62850,"Chemical Products",6,155222450,2006
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,71388054,2006
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,1476920339,2006
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,3685416319,2006
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,1721969008,2006
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,99097275,2006
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,1889790609,2006
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,175709643,2006
"Organic chemicals",629,"Phenols",62907,"Chemical Products",6,934457657,2006
"Organic chemicals",629,"Phenol Derivatives",62908,"Chemical Products",6,211376458,2006
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,2199881991,2006
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,570551079,2006
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,11745898,2006
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,163475845,2006
"Organic chemicals",629,"Aldehyde Derivatives",62913,"Chemical Products",6,1439474,2006
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,493419989,2006
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,1715905331,2006
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,1152198507,2006
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,969787988,2006
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,640526752,2006
"Organic chemicals",629,"Phosphoric Esters and Salts",62919,"Chemical Products",6,75126005,2006
"Organic chemicals",629,"Other Esters",62920,"Chemical Products",6,151580887,2006
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,927778572,2006
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,1003900374,2006
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,248495250,2006
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,420193069,2006
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,40137477,2006
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,1493755457,2006
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,19839142,2006
"Organic chemicals",629,"Hydrazine or Hydroxylamine Derivatives",62928,"Chemical Products",6,61006598,2006
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,505408980,2006
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,555719361,2006
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,825070227,2006
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,1049494122,2006
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,3965145017,2006
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,1256945743,2006
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,279636824,2006
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,495368904,2006
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,1725103506,2006
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,154329209,2006
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,92909103,2006
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,65993186,2006
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,1259645478,2006
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,96019274,2006
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,322384582,2006
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,7225979655,2006
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,1282768252,2006
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,18198830877,2006
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,503590075,2006
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,856444027,2006
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,11575350,2006
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,371105481,2006
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,59172457,2006
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,281738826,2006
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,2354665017,2006
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,19907609,2006
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,23879719,2006
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,65638498,2006
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,666197269,2006
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,43422574,2006
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,1466902224,2006
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,270751040,2006
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,1013962779,2006
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,487095278,2006
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,56184794,2006
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,14876818,2006
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,213398984,2006
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,28823748,2006
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,534439878,2006
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,831305362,2006
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,378397414,2006
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,1046702784,2006
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,907036141,2006
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,2421534788,2006
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,884798093,2006
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,368038871,2006
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,833146194,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,343217157,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,2136122463,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,841070689,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,309648258,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,278865103,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,113232127,2006
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,49260538,2006
"Glues, starches, & albuminoid products",635,"Casein",63501,"Chemical Products",6,37664690,2006
"Glues, starches, & albuminoid products",635,"Water Soluble Proteins",63502,"Chemical Products",6,99816435,2006
"Glues, starches, & albuminoid products",635,"Gelatin",63503,"Chemical Products",6,110309091,2006
"Glues, starches, & albuminoid products",635,"Peptones",63504,"Chemical Products",6,332568796,2006
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,276545643,2006
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,924124731,2006
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,311502558,2006
"Explosives, matches, & fireworks",636,"Propellant Powders",63601,"Chemical Products",6,41567349,2006
"Explosives, matches, & fireworks",636,"Prepared Explosives",63602,"Chemical Products",6,244964523,2006
"Explosives, matches, & fireworks",636,"Detonating Fuses",63603,"Chemical Products",6,222154078,2006
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,47756899,2006
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,4090203,2006
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,29709001,2006
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,797670813,2006
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,1629473578,2006
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,201813950,2006
"Photo & movie goods",637,"Undeveloped Exposed Photographic Material",63704,"Chemical Products",6,7367422,2006
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,115096339,2006
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,61727099,2006
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,644200831,2006
"Chemical products n.e.s.",638,"Artificial Graphite",63801,"Chemical Products",6,180381514,2006
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,208944662,2006
"Chemical products n.e.s.",638,"Tall Oil",63803,"Chemical Products",6,53368092,2006
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,33853187,2006
"Chemical products n.e.s.",638,"Turpentine",63805,"Chemical Products",6,18315671,2006
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,80580190,2006
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,32744858,2006
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,1908182197,2006
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,372958084,2006
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,150966871,2006
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,1915060045,2006
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,375180055,2006
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,34554013,2006
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,128959222,2006
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,2290909232,2006
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,149588397,2006
"Chemical products n.e.s.",638,"Alkylbenzenes and Alkylnaphthalenes",63817,"Chemical Products",6,205267944,2006
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,1014608875,2006
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,112484613,2006
"Chemical products n.e.s.",638,"Antifreeze",63820,"Chemical Products",6,105421345,2006
"Chemical products n.e.s.",638,"Micro-Organism Culture Preparations",63821,"Chemical Products",6,255254423,2006
"Chemical products n.e.s.",638,"Laboratory Reagents",63822,"Chemical Products",6,3973610592,2006
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,2753192537,2006
"Plastics & articles thereof",739,"Ethylene Polymers",73901,"Plastics and Rubbers",7,5163614254,2006
"Plastics & articles thereof",739,"Propylene Polymers",73902,"Plastics and Rubbers",7,2947133148,2006
"Plastics & articles thereof",739,"Styrene Polymers",73903,"Plastics and Rubbers",7,1315476535,2006
"Plastics & articles thereof",739,"Vinyl Chloride Polymers",73904,"Plastics and Rubbers",7,1711567453,2006
"Plastics & articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,554635923,2006
"Plastics & articles thereof",739,"Acrylic Polymers",73906,"Plastics and Rubbers",7,1382070285,2006
"Plastics & articles thereof",739,"Polyacetals",73907,"Plastics and Rubbers",7,4802602737,2006
"Plastics & articles thereof",739,"Polyamides",73908,"Plastics and Rubbers",7,1328165060,2006
"Plastics & articles thereof",739,"Amino-resins",73909,"Plastics and Rubbers",7,1442923158,2006
"Plastics & articles thereof",739,"Silicone",73910,"Plastics and Rubbers",7,901992489,2006
"Plastics & articles thereof",739,"Petroleum Resins",73911,"Plastics and Rubbers",7,777792152,2006
"Plastics & articles thereof",739,"Cellulose",73912,"Plastics and Rubbers",7,928470545,2006
"Plastics & articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,285904505,2006
"Plastics & articles thereof",739,"Polymer Ion-Exchangers",73914,"Plastics and Rubbers",7,86655474,2006
"Plastics & articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,551858477,2006
"Plastics & articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,252156442,2006
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,1701423770,2006
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,190440132,2006
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,1738148445,2006
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,3688656419,2006
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,1654027807,2006
"Plastics & articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,82015062,2006
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,4003492677,2006
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,656263866,2006
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,376815082,2006
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,4726266659,2006
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,58569694,2006
"Rubber & articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,2742598664,2006
"Rubber & articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,7094794,2006
"Rubber & articles thereof",740,"Scrap Rubber",74004,"Plastics and Rubbers",7,23288736,2006
"Rubber & articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,491636032,2006
"Rubber & articles thereof",740,"Unvulcanised Rubber Products",74006,"Plastics and Rubbers",7,35667392,2006
"Rubber & articles thereof",740,"Rubber Thread",74007,"Plastics and Rubbers",7,9755635,2006
"Rubber & articles thereof",740,"Rubber Sheets",74008,"Plastics and Rubbers",7,245358370,2006
"Rubber & articles thereof",740,"Rubber Pipes",74009,"Plastics and Rubbers",7,778824150,2006
"Rubber & articles thereof",740,"Rubber Belting",74010,"Plastics and Rubbers",7,276835241,2006
"Rubber & articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,3209588588,2006
"Rubber & articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,168885141,2006
"Rubber & articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,21731473,2006
"Rubber & articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,82679327,2006
"Rubber & articles thereof",740,"Rubber Apparel",74015,"Plastics and Rubbers",7,104676358,2006
"Rubber & articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,1760709039,2006
"Rubber & articles thereof",740,"Hard Rubber",74017,"Plastics and Rubbers",7,27052968,2006
"Raw hides & skin (non-fur)",841,"Equine and Bovine Hides",84101,"Animal Hides",8,1561228571,2006
"Raw hides & skin (non-fur)",841,"Sheep Hides",84102,"Animal Hides",8,25236203,2006
"Raw hides & skin (non-fur)",841,"Other Hides and Skins",84103,"Animal Hides",8,236456135,2006
"Raw hides & skin (non-fur)",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,989671179,2006
"Raw hides & skin (non-fur)",841,"Tanned Sheep Hides",84105,"Animal Hides",8,4583762,2006
"Raw hides & skin (non-fur)",841,"Tanned Goat Hides",84106,"Animal Hides",8,4576782,2006
"Raw hides & skin (non-fur)",841,"Leather of Other Animals",84107,"Animal Hides",8,84011857,2006
"Raw hides & skin (non-fur)",841,"Chamois Leather",84108,"Animal Hides",8,1718274,2006
"Raw hides & skin (non-fur)",841,"Patent Leather",84109,"Animal Hides",8,7436491,2006
"Raw hides & skin (non-fur)",841,"Leather Waste",84110,"Animal Hides",8,4339304,2006
"Raw hides & skin (non-fur)",841,"Leather Sheets",84111,"Animal Hides",8,57443703,2006
"Leather articles",842,"Saddlery",84201,"Animal Hides",8,41368466,2006
"Leather articles",842,"Trunks and Cases",84202,"Animal Hides",8,593206652,2006
"Leather articles",842,"Leather Apparel",84203,"Animal Hides",8,201616564,2006
"Leather articles",842,"Leather Used in Machinery",84204,"Animal Hides",8,9965435,2006
"Leather articles",842,"Other Leather Articles",84205,"Animal Hides",8,241269250,2006
"Leather articles",842,"Articles of Gut",84206,"Animal Hides",8,4863899,2006
"Furskins, articifial fur, & articles",843,"Raw Furskins",84301,"Animal Hides",8,226257560,2006
"Furskins, articifial fur, & articles",843,"Tanned Furskins",84302,"Animal Hides",8,35572935,2006
"Furskins, articifial fur, & articles",843,"Furskin Apparel",84303,"Animal Hides",8,24688225,2006
"Furskins, articifial fur, & articles",843,"Artificial Fur",84304,"Animal Hides",8,2389609,2006
"Wood, wood articles, & charcoal",944,"Fuel Wood",94401,"Wood Products",9,251525545,2006
"Wood, wood articles, & charcoal",944,"Wood Charcoal",94402,"Wood Products",9,11382948,2006
"Wood, wood articles, & charcoal",944,"Rough Wood",94403,"Wood Products",9,1526500509,2006
"Wood, wood articles, & charcoal",944,"Wood Stakes",94404,"Wood Products",9,12922003,2006
"Wood, wood articles, & charcoal",944,"Wood Wool",94405,"Wood Products",9,8962221,2006
"Wood, wood articles, & charcoal",944,"Railroad Ties",94406,"Wood Products",9,65308890,2006
"Wood, wood articles, & charcoal",944,"Sawn Wood",94407,"Wood Products",9,2301201835,2006
"Wood, wood articles, & charcoal",944,"Veneer Sheets",94408,"Wood Products",9,534843346,2006
"Wood, wood articles, & charcoal",944,"Shaped Wood",94409,"Wood Products",9,299678545,2006
"Wood, wood articles, & charcoal",944,"Particle Board",94410,"Wood Products",9,163599221,2006
"Wood, wood articles, & charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,252445993,2006
"Wood, wood articles, & charcoal",944,"Plywood",94412,"Wood Products",9,245256870,2006
"Wood, wood articles, & charcoal",944,"Densified Wood",94413,"Wood Products",9,29039623,2006
"Wood, wood articles, & charcoal",944,"Wood Frames",94414,"Wood Products",9,33593139,2006
"Wood, wood articles, & charcoal",944,"Wood Crates",94415,"Wood Products",9,99029411,2006
"Wood, wood articles, & charcoal",944,"Wood Barrels",94416,"Wood Products",9,88514728,2006
"Wood, wood articles, & charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,32959951,2006
"Wood, wood articles, & charcoal",944,"Wood Carpentry",94418,"Wood Products",9,412976179,2006
"Wood, wood articles, & charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,13413462,2006
"Wood, wood articles, & charcoal",944,"Wood Ornaments",94420,"Wood Products",9,43836608,2006
"Wood, wood articles, & charcoal",944,"Other Wood Articles",94421,"Wood Products",9,184853455,2006
"Cork & cork articles",945,"Raw Cork",94501,"Wood Products",9,3953191,2006
"Cork & cork articles",945,"Debacked Cork",94502,"Wood Products",9,645946,2006
"Cork & cork articles",945,"Natural Cork Articles",94503,"Wood Products",9,13409764,2006
"Cork & cork articles",945,"Agglomerated Cork",94504,"Wood Products",9,48711478,2006
"Straw & esparto manufactures",946,"Plaiting Products",94601,"Wood Products",9,14308417,2006
"Straw & esparto manufactures",946,"Basketwork",94602,"Wood Products",9,25742797,2006
"Wood pulp & paper scrap",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,23293490,2006
"Wood pulp & paper scrap",1047,"Dissolving Grades Chemical Woodpulp",104702,"Paper Goods",10,397253692,2006
"Wood pulp & paper scrap",1047,"Sulfate Chemical Woodpulp",104703,"Paper Goods",10,3168038001,2006
"Wood pulp & paper scrap",1047,"Sulfite Chemical Woodpulp",104704,"Paper Goods",10,96816844,2006
"Wood pulp & paper scrap",1047,"Semi chemical Woodpulp",104705,"Paper Goods",10,109758040,2006
"Wood pulp & paper scrap",1047,"Recovered Paper Pulp",104706,"Paper Goods",10,162482465,2006
"Wood pulp & paper scrap",1047,"Recovered Paper",104707,"Paper Goods",10,1823697769,2006
"Paper articles",1048,"Newsprint",104801,"Paper Goods",10,377068942,2006
"Paper articles",1048,"Uncoated Paper",104802,"Paper Goods",10,977587097,2006
"Paper articles",1048,"Tissue",104803,"Paper Goods",10,190876359,2006
"Paper articles",1048,"Kraft Paper",104804,"Paper Goods",10,2519328397,2006
"Paper articles",1048,"Other Uncoated Paper",104805,"Paper Goods",10,508114051,2006
"Paper articles",1048,"Vegetable Parchment",104806,"Paper Goods",10,36228097,2006
"Paper articles",1048,"Composite Paper",104807,"Paper Goods",10,37905247,2006
"Paper articles",1048,"Corrugated Paper",104808,"Paper Goods",10,274292836,2006
"Paper articles",1048,"Carbon Paper",104809,"Paper Goods",10,190246994,2006
"Paper articles",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,2031676954,2006
"Paper articles",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,1891536824,2006
"Paper articles",1048,"Paper Pulp Filter Blocks",104812,"Paper Goods",10,5354763,2006
"Paper articles",1048,"Cigarette Paper",104813,"Paper Goods",10,58389527,2006
"Paper articles",1048,"Wallpaper",104814,"Paper Goods",10,44971375,2006
"Paper articles",1048,"Paper Floor Coverings",104815,"Paper Goods",10,1091364,2006
"Paper articles",1048,"Other Carbon Paper",104816,"Paper Goods",10,118944971,2006
"Paper articles",1048,"Letter Stock",104817,"Paper Goods",10,101072075,2006
"Paper articles",1048,"Toilet Paper",104818,"Paper Goods",10,1236795307,2006
"Paper articles",1048,"Paper Containers",104819,"Paper Goods",10,1686707114,2006
"Paper articles",1048,"Paper Notebooks",104820,"Paper Goods",10,208657348,2006
"Paper articles",1048,"Paper Labels",104821,"Paper Goods",10,536069865,2006
"Paper articles",1048,"Paper Spools",104822,"Paper Goods",10,21657421,2006
"Paper articles",1048,"Shaped Paper",104823,"Paper Goods",10,794330600,2006
"Books, newspapers, & other prints",1049,"Brochures",104901,"Paper Goods",10,2558459473,2006
"Books, newspapers, & other prints",1049,"Newspapers",104902,"Paper Goods",10,1299886654,2006
"Books, newspapers, & other prints",1049,"Children's Picture Books",104903,"Paper Goods",10,33675486,2006
"Books, newspapers, & other prints",1049,"Sheet Music",104904,"Paper Goods",10,33810483,2006
"Books, newspapers, & other prints",1049,"Maps",104905,"Paper Goods",10,17884642,2006
"Books, newspapers, & other prints",1049,"Architectural Plans",104906,"Paper Goods",10,18812394,2006
"Books, newspapers, & other prints",1049,"Documents of title (bonds etc) and unused stamps",104907,"Paper Goods",10,256440727,2006
"Books, newspapers, & other prints",1049,"Decals",104908,"Paper Goods",10,84724097,2006
"Books, newspapers, & other prints",1049,"Postcards",104909,"Paper Goods",10,169856512,2006
"Books, newspapers, & other prints",1049,"Calendars",104910,"Paper Goods",10,41781298,2006
"Books, newspapers, & other prints",1049,"Other Printed Material",104911,"Paper Goods",10,1153152981,2006
"Silk",1150,"Silk-worm Cocoons",115001,"Textiles",11,138015,2006
"Silk",1150,"Raw Silk",115002,"Textiles",11,245934,2006
"Silk",1150,"Silk Waste",115003,"Textiles",11,1146206,2006
"Silk",1150,"Non-Retail Silk Yarn",115004,"Textiles",11,5261277,2006
"Silk",1150,"Silk Waste Yarn",115005,"Textiles",11,1037252,2006
"Silk",1150,"Retail Silk Yarn",115006,"Textiles",11,637960,2006
